timestamp,event_type,process_name,file_path,run_count,parser
2023-12-26T00:42:54.203083+00:00,AppLaunch,,\Program Files\Mozilla Firefox\fonts,,filestat
2023-12-26T00:42:54.218741+00:00,AppLaunch,,\Program Files\Mozilla Firefox\freebl3.dll,,filestat
2023-12-26T00:42:54.218741+00:00,AppLaunch,,\Program Files\Mozilla Firefox\freebl3.dll,,filestat
2023-12-26T00:42:54.256362+00:00,AppLaunch,firefox.exe,\Program Files\Mozilla Firefox\firefox.exe,,filestat
2023-12-26T00:42:54.256362+00:00,AppLaunch,firefox.exe,\Program Files\Mozilla Firefox\firefox.exe,,filestat
2023-12-26T00:42:54.298948+00:00,AppLaunch,,\Program Files\Mozilla Firefox\gkcodecs.dll,,filestat
2023-12-26T00:42:54.298948+00:00,AppLaunch,,\Program Files\Mozilla Firefox\gkcodecs.dll,,filestat
2023-12-26T00:42:54.345571+00:00,AppLaunch,,\Program Files\Mozilla Firefox\gmp-clearkey,,filestat
2023-12-26T00:42:54.345571+00:00,AppLaunch,,\Program Files\Mozilla Firefox\gmp-clearkey,,filestat
2023-12-26T00:42:54.361277+00:00,AppLaunch,,\Program Files\Mozilla Firefox\ipcclientcerts.dll,,filestat
2023-12-26T00:42:54.361277+00:00,AppLaunch,,\Program Files\Mozilla Firefox\ipcclientcerts.dll,,filestat
2023-12-26T00:42:54.415489+00:00,AppLaunch,firefox.exe,\Program Files\Mozilla Firefox\firefox.exe,,filestat
2023-12-26T00:42:54.415489+00:00,AppLaunch,firefox.exe,\Program Files\Mozilla Firefox\firefox.exe,,filestat
2023-12-26T00:42:54.439930+00:00,AppLaunch,,\Program Files\Mozilla Firefox\lgpllibs.dll,,filestat
2023-12-26T00:42:54.439930+00:00,AppLaunch,,\Program Files\Mozilla Firefox\lgpllibs.dll,,filestat
2023-12-26T00:42:54.489214+00:00,AppLaunch,,\Program Files\Mozilla Firefox\libEGL.dll,,filestat
2023-12-26T00:42:54.489214+00:00,AppLaunch,,\Program Files\Mozilla Firefox\libEGL.dll,,filestat
2023-12-26T00:42:54.552351+00:00,AppLaunch,,\Program Files\Mozilla Firefox\libGLESv2.dll,,filestat
2023-12-26T00:42:54.552351+00:00,AppLaunch,,\Program Files\Mozilla Firefox\libGLESv2.dll,,filestat
2023-12-26T00:42:54.663705+00:00,AppLaunch,,\Program Files\Mozilla Firefox\locale.ini,,filestat
2023-12-26T00:42:54.663705+00:00,AppLaunch,,\Program Files\Mozilla Firefox\locale.ini,,filestat
2023-12-26T00:42:54.663705+00:00,AppLaunch,,\Program Files\Mozilla Firefox\locale.ini,,filestat
2023-12-26T00:42:54.663705+00:00,AppLaunch,,\Program Files\Mozilla Firefox\locale.ini,,filestat
2023-12-26T00:42:54.726009+00:00,AppLaunch,maintenanceservice.exe,\Program Files\Mozilla Firefox\maintenanceservice.exe,,filestat
2023-12-26T00:42:54.726009+00:00,AppLaunch,maintenanceservice.exe,\Program Files\Mozilla Firefox\maintenanceservice.exe,,filestat
2023-12-26T00:42:54.742128+00:00,AppLaunch,maintenanceservice.exe,\Program Files\Mozilla Firefox\maintenanceservice.exe,,filestat
2023-12-26T00:42:54.742128+00:00,AppLaunch,maintenanceservice.exe,\Program Files\Mozilla Firefox\maintenanceservice.exe,,filestat
2023-12-26T00:42:54.895932+00:00,AppLaunch,maintenanceservice_installer.exe,\Program Files\Mozilla Firefox\maintenanceservice_installer.exe,,filestat
2023-12-26T00:42:54.895932+00:00,AppLaunch,maintenanceservice_installer.exe,\Program Files\Mozilla Firefox\maintenanceservice_installer.exe,,filestat
2023-12-26T00:42:55.279402+00:00,AppLaunch,minidump-analyzer.exe,\Program Files\Mozilla Firefox\minidump-analyzer.exe,,filestat
2023-12-26T00:42:55.279402+00:00,AppLaunch,minidump-analyzer.exe,\Program Files\Mozilla Firefox\minidump-analyzer.exe,,filestat
2023-12-26T00:42:55.294871+00:00,AppLaunch,minidump-analyzer.exe,\Program Files\Mozilla Firefox\minidump-analyzer.exe,,filestat
2023-12-26T00:42:55.294871+00:00,AppLaunch,minidump-analyzer.exe,\Program Files\Mozilla Firefox\minidump-analyzer.exe,,filestat
2023-12-26T00:42:55.357819+00:00,AppLaunch,,\Program Files\Mozilla Firefox\mozavcodec.dll,,filestat
2023-12-26T00:42:55.357819+00:00,AppLaunch,,\Program Files\Mozilla Firefox\mozavcodec.dll,,filestat
2023-12-26T00:42:55.472417+00:00,AppLaunch,,\Program Files\Mozilla Firefox\mozavutil.dll,,filestat
2023-12-26T00:42:55.472417+00:00,AppLaunch,,\Program Files\Mozilla Firefox\mozavutil.dll,,filestat
2023-12-26T00:42:55.537484+00:00,AppLaunch,,\Program Files\Mozilla Firefox\mozglue.dll,,filestat
2023-12-26T00:42:55.537484+00:00,AppLaunch,,\Program Files\Mozilla Firefox\mozglue.dll,,filestat
2023-12-26T00:42:55.585310+00:00,AppLaunch,,\Program Files\Mozilla Firefox\mozwer.dll,,filestat
2023-12-26T00:42:55.585310+00:00,AppLaunch,,\Program Files\Mozilla Firefox\mozwer.dll,,filestat
2023-12-26T00:42:55.585310+00:00,AppLaunch,,\Program Files\Mozilla Firefox\mozwer.dll,,filestat
2023-12-26T00:42:55.585310+00:00,AppLaunch,,\Program Files\Mozilla Firefox\mozwer.dll,,filestat
2023-12-26T00:42:55.649583+00:00,AppLaunch,,\Program Files\Mozilla Firefox\msvcp140.dll,,filestat
2023-12-26T00:42:55.649583+00:00,AppLaunch,,\Program Files\Mozilla Firefox\msvcp140.dll,,filestat
2023-12-26T00:42:55.696209+00:00,AppLaunch,,\Program Files\Mozilla Firefox\notificationserver.dll,,filestat
2023-12-26T00:42:55.696209+00:00,AppLaunch,,\Program Files\Mozilla Firefox\notificationserver.dll,,filestat
2023-12-26T00:42:55.696209+00:00,AppLaunch,,\Program Files\Mozilla Firefox\notificationserver.dll,,filestat
2023-12-26T00:42:55.696209+00:00,AppLaunch,,\Program Files\Mozilla Firefox\notificationserver.dll,,filestat
2023-12-26T00:42:55.776706+00:00,AppLaunch,,\Program Files\Mozilla Firefox\nss3.dll,,filestat
2023-12-26T00:42:55.776706+00:00,AppLaunch,,\Program Files\Mozilla Firefox\nss3.dll,,filestat
2023-12-26T00:42:55.885654+00:00,AppLaunch,,\Program Files\Mozilla Firefox\nssckbi.dll,,filestat
2023-12-26T00:42:55.885654+00:00,AppLaunch,,\Program Files\Mozilla Firefox\nssckbi.dll,,filestat
2023-12-26T00:42:55.950713+00:00,AppLaunch,,\Program Files\Mozilla Firefox\omni.ja,,filestat
2023-12-26T00:42:55.950713+00:00,AppLaunch,,\Program Files\Mozilla Firefox\omni.ja,,filestat
2023-12-26T00:42:56.229567+00:00,AppLaunch,SETUP.EXE,\Windows\Prefetch\SETUP.EXE-8748F196.pf,,filestat
2023-12-26T00:42:56.229567+00:00,AppLaunch,SETUP.EXE,\Windows\Prefetch\SETUP.EXE-8748F196.pf,,filestat
2023-12-26T00:42:56.229567+00:00,AppLaunch,SETUP.EXE,\Windows\Prefetch\SETUP.EXE-8748F196.pf,,filestat
2023-12-26T00:42:56.229567+00:00,AppLaunch,SETUP.EXE,\Windows\Prefetch\SETUP.EXE-8748F196.pf,,filestat
2023-12-26T00:42:56.229567+00:00,AppLaunch,SETUP.EXE,\Windows\Prefetch\SETUP.EXE-8748F196.pf,,filestat
2023-12-26T00:42:56.229567+00:00,AppLaunch,SETUP.EXE,\Windows\Prefetch\SETUP.EXE-8748F196.pf,,filestat
2023-12-26T00:42:56.229567+00:00,AppLaunch,SETUP.EXE,\Windows\Prefetch\SETUP.EXE-8748F196.pf,,filestat
2023-12-26T00:42:56.229567+00:00,AppLaunch,SETUP.EXE,\Windows\Prefetch\SETUP.EXE-8748F196.pf,,filestat
2023-12-26T00:42:57.273139+00:00,AppLaunch,,\Program Files\Mozilla Firefox\osclientcerts.dll,,filestat
2023-12-26T00:42:57.273139+00:00,AppLaunch,,\Program Files\Mozilla Firefox\osclientcerts.dll,,filestat
2023-12-26T00:42:57.366872+00:00,AppLaunch,pingsender.exe,\Program Files\Mozilla Firefox\pingsender.exe,,filestat
2023-12-26T00:42:57.366872+00:00,AppLaunch,pingsender.exe,\Program Files\Mozilla Firefox\pingsender.exe,,filestat
2023-12-26T00:42:57.413856+00:00,AppLaunch,,\Program Files\Mozilla Firefox\platform.ini,,filestat
2023-12-26T00:42:57.413856+00:00,AppLaunch,,\Program Files\Mozilla Firefox\platform.ini,,filestat
2023-12-26T00:42:57.413856+00:00,AppLaunch,,\Program Files\Mozilla Firefox\platform.ini,,filestat
2023-12-26T00:42:57.413856+00:00,AppLaunch,,\Program Files\Mozilla Firefox\platform.ini,,filestat
2023-12-26T00:42:57.476508+00:00,AppLaunch,plugin-container.exe,\Program Files\Mozilla Firefox\plugin-container.exe,,filestat
2023-12-26T00:42:57.476508+00:00,AppLaunch,plugin-container.exe,\Program Files\Mozilla Firefox\plugin-container.exe,,filestat
2023-12-26T00:42:57.492270+00:00,AppLaunch,plugin-container.exe,\Program Files\Mozilla Firefox\plugin-container.exe,,filestat
2023-12-26T00:42:57.492270+00:00,AppLaunch,plugin-container.exe,\Program Files\Mozilla Firefox\plugin-container.exe,,filestat
2023-12-26T00:42:57.538846+00:00,AppLaunch,plugin-container.exe,\Program Files\Mozilla Firefox\plugin-container.exe,,filestat
2023-12-26T00:42:57.538846+00:00,AppLaunch,plugin-container.exe,\Program Files\Mozilla Firefox\plugin-container.exe,,filestat
2023-12-26T00:42:57.538846+00:00,AppLaunch,plugin-container.exe,\Program Files\Mozilla Firefox\plugin-container.exe,,filestat
2023-12-26T00:42:57.538846+00:00,AppLaunch,plugin-container.exe,\Program Files\Mozilla Firefox\plugin-container.exe,,filestat
2023-12-26T00:42:57.601788+00:00,AppLaunch,,\Program Files\Mozilla Firefox\precomplete,,filestat
2023-12-26T00:42:57.601788+00:00,AppLaunch,,\Program Files\Mozilla Firefox\precomplete,,filestat
2023-12-26T00:42:57.601788+00:00,AppLaunch,,\Program Files\Mozilla Firefox\precomplete,,filestat
2023-12-26T00:42:57.601788+00:00,AppLaunch,,\Program Files\Mozilla Firefox\precomplete,,filestat
2023-12-26T00:42:57.664307+00:00,AppLaunch,private_browsing.exe,\Program Files\Mozilla Firefox\private_browsing.exe,,filestat
2023-12-26T00:42:57.664307+00:00,AppLaunch,private_browsing.exe,\Program Files\Mozilla Firefox\private_browsing.exe,,filestat
2023-12-26T00:42:57.710591+00:00,AppLaunch,,\Program Files\Mozilla Firefox\private_browsing.VisualElementsManifest.xml,,filestat
2023-12-26T00:42:57.710591+00:00,AppLaunch,,\Program Files\Mozilla Firefox\private_browsing.VisualElementsManifest.xml,,filestat
2023-12-26T00:42:57.757840+00:00,AppLaunch,,\Program Files\Mozilla Firefox\qipcap64.dll,,filestat
2023-12-26T00:42:57.757840+00:00,AppLaunch,,\Program Files\Mozilla Firefox\qipcap64.dll,,filestat
2023-12-26T00:42:57.757840+00:00,AppLaunch,,\Program Files\Mozilla Firefox\qipcap64.dll,,filestat
2023-12-26T00:42:57.757840+00:00,AppLaunch,,\Program Files\Mozilla Firefox\qipcap64.dll,,filestat
2023-12-26T00:42:57.804605+00:00,AppLaunch,,\Program Files\Mozilla Firefox\removed-files,,filestat
2023-12-26T00:42:57.804605+00:00,AppLaunch,,\Program Files\Mozilla Firefox\removed-files,,filestat
2023-12-26T00:42:57.804605+00:00,AppLaunch,,\Program Files\Mozilla Firefox\removed-files,,filestat
2023-12-26T00:42:57.804605+00:00,AppLaunch,,\Program Files\Mozilla Firefox\removed-files,,filestat
2023-12-26T00:42:57.836140+00:00,AppLaunch,,\Program Files\Mozilla Firefox\softokn3.dll,,filestat
2023-12-26T00:42:57.836140+00:00,AppLaunch,,\Program Files\Mozilla Firefox\softokn3.dll,,filestat
2023-12-26T00:42:57.882559+00:00,AppLaunch,,\Program Files\Mozilla Firefox\update-settings.ini,,filestat
2023-12-26T00:42:57.882559+00:00,AppLaunch,,\Program Files\Mozilla Firefox\update-settings.ini,,filestat
2023-12-26T00:42:57.898250+00:00,AppLaunch,,\Program Files\Mozilla Firefox\update-settings.ini,,filestat
2023-12-26T00:42:57.898250+00:00,AppLaunch,,\Program Files\Mozilla Firefox\update-settings.ini,,filestat
2023-12-26T00:42:57.945375+00:00,AppLaunch,updater.exe,\Program Files\Mozilla Firefox\updater.exe,,filestat
2023-12-26T00:42:57.945375+00:00,AppLaunch,updater.exe,\Program Files\Mozilla Firefox\updater.exe,,filestat
2023-12-26T00:42:57.945375+00:00,AppLaunch,updater.exe,\Program Files\Mozilla Firefox\updater.exe,,filestat
2023-12-26T00:42:57.945375+00:00,AppLaunch,updater.exe,\Program Files\Mozilla Firefox\updater.exe,,filestat
2023-12-26T00:42:57.991867+00:00,AppLaunch,,\Program Files\Mozilla Firefox\updater.ini,,filestat
2023-12-26T00:42:57.991867+00:00,AppLaunch,,\Program Files\Mozilla Firefox\updater.ini,,filestat
2023-12-26T00:42:57.991867+00:00,AppLaunch,,\Program Files\Mozilla Firefox\updater.ini,,filestat
2023-12-26T00:42:57.991867+00:00,AppLaunch,,\Program Files\Mozilla Firefox\updater.ini,,filestat
2023-12-26T00:42:58.199684+00:00,AppLaunch,,\Program Files\Mozilla Firefox\vcruntime140_1.dll,,filestat
2023-12-26T00:42:58.199684+00:00,AppLaunch,,\Program Files\Mozilla Firefox\vcruntime140_1.dll,,filestat
2023-12-26T00:42:58.388932+00:00,AppLaunch,,\Program Files\Mozilla Firefox\xul.dll,,filestat
2023-12-26T00:42:58.388932+00:00,AppLaunch,,\Program Files\Mozilla Firefox\xul.dll,,filestat
2023-12-26T00:42:58.733175+00:00,AppLaunch,,\Program Files\Mozilla Firefox\vcruntime140.dll,,filestat
2023-12-26T00:42:58.733175+00:00,AppLaunch,,\Program Files\Mozilla Firefox\vcruntime140.dll,,filestat
2023-12-26T00:43:02.224441+00:00,AppLaunch,,\Program Files\Mozilla Firefox\xul.dll.sig,,filestat
2023-12-26T00:43:02.224441+00:00,AppLaunch,,\Program Files\Mozilla Firefox\xul.dll.sig,,filestat
2023-12-26T00:43:02.224441+00:00,AppLaunch,,\Program Files\Mozilla Firefox\xul.dll.sig,,filestat
2023-12-26T00:43:02.224441+00:00,AppLaunch,,\Program Files\Mozilla Firefox\xul.dll.sig,,filestat
2023-12-26T00:43:02.287078+00:00,AppLaunch,helper.exe,\Program Files\Mozilla Firefox\uninstall\helper.exe,,filestat
2023-12-26T00:43:02.287078+00:00,AppLaunch,helper.exe,\Program Files\Mozilla Firefox\uninstall\helper.exe,,filestat
2023-12-26T00:43:02.317882+00:00,AppLaunch,helper.exe,\Program Files\Mozilla Firefox\uninstall\helper.exe,,filestat
2023-12-26T00:43:02.317882+00:00,AppLaunch,helper.exe,\Program Files\Mozilla Firefox\uninstall\helper.exe,,filestat
2023-12-26T00:43:02.349271+00:00,AppLaunch,,\Program Files\Mozilla Firefox\gmp-clearkey,,filestat
2023-12-26T00:43:02.349271+00:00,AppLaunch,,\Program Files\Mozilla Firefox\gmp-clearkey\0.1,,filestat
2023-12-26T00:43:02.349271+00:00,AppLaunch,,\Program Files\Mozilla Firefox\gmp-clearkey\0.1\clearkey.dll,,filestat
2023-12-26T00:43:02.349271+00:00,AppLaunch,,\Program Files\Mozilla Firefox\gmp-clearkey,,filestat
2023-12-26T00:43:02.349271+00:00,AppLaunch,,\Program Files\Mozilla Firefox\gmp-clearkey\0.1,,filestat
2023-12-26T00:43:02.349271+00:00,AppLaunch,,\Program Files\Mozilla Firefox\gmp-clearkey\0.1\clearkey.dll,,filestat
2023-12-26T00:43:02.411693+00:00,AppLaunch,,\Program Files\Mozilla Firefox\gmp-clearkey\0.1\clearkey.dll.sig,,filestat
2023-12-26T00:43:02.411693+00:00,AppLaunch,,\Program Files\Mozilla Firefox\gmp-clearkey\0.1\clearkey.dll.sig,,filestat
2023-12-26T00:43:02.507227+00:00,AppLaunch,,\Program Files\Mozilla Firefox\gmp-clearkey\0.1,,filestat
2023-12-26T00:43:02.507227+00:00,AppLaunch,,\Program Files\Mozilla Firefox\gmp-clearkey\0.1\manifest.json,,filestat
2023-12-26T00:43:02.571930+00:00,AppLaunch,,\Program Files\Mozilla Firefox\fonts,,filestat
2023-12-26T00:43:02.571930+00:00,AppLaunch,,\Program Files\Mozilla Firefox\fonts\TwemojiMozilla.ttf,,filestat
2023-12-26T00:43:02.619069+00:00,AppLaunch,,\Program Files\Mozilla Firefox\defaults,,filestat
2023-12-26T00:43:02.619069+00:00,AppLaunch,,\Program Files\Mozilla Firefox\defaults\pref,,filestat
2023-12-26T00:43:02.650350+00:00,AppLaunch,,\Program Files\Mozilla Firefox\defaults\pref,,filestat
2023-12-26T00:43:02.650350+00:00,AppLaunch,,\Program Files\Mozilla Firefox\defaults\pref\channel-prefs.js,,filestat
2023-12-26T00:43:02.697573+00:00,AppLaunch,,\Program Files\Mozilla Firefox\browser\crashreporter-override.ini,,filestat
2023-12-26T00:43:02.697573+00:00,AppLaunch,,\Program Files\Mozilla Firefox\browser\crashreporter-override.ini,,filestat
2023-12-26T00:43:02.744708+00:00,AppLaunch,,\Program Files\Mozilla Firefox\browser\features,,filestat
2023-12-26T00:43:02.761194+00:00,AppLaunch,,\Program Files\Mozilla Firefox\browser\omni.ja,,filestat
2023-12-26T00:43:04.276598+00:00,AppLaunch,,\Program Files\Mozilla Firefox\browser,,filestat
2023-12-26T00:43:04.276598+00:00,AppLaunch,,\Program Files\Mozilla Firefox\browser\VisualElements,,filestat
2023-12-26T00:43:04.324411+00:00,AppLaunch,,\Program Files\Mozilla Firefox\browser\VisualElements\PrivateBrowsing_150.png,,filestat
2023-12-26T00:43:04.324411+00:00,AppLaunch,,\Program Files\Mozilla Firefox\browser\VisualElements\PrivateBrowsing_150.png,,filestat
2023-12-26T00:43:04.374201+00:00,AppLaunch,,\Program Files\Mozilla Firefox\browser\VisualElements\PrivateBrowsing_70.png,,filestat
2023-12-26T00:43:04.374201+00:00,AppLaunch,,\Program Files\Mozilla Firefox\browser\VisualElements\PrivateBrowsing_70.png,,filestat
2023-12-26T00:43:04.437304+00:00,AppLaunch,,\Program Files\Mozilla Firefox\browser\VisualElements\VisualElements_150.png,,filestat
2023-12-26T00:43:04.452813+00:00,AppLaunch,,\Program Files\Mozilla Firefox\browser\VisualElements\VisualElements_150.png,,filestat
2023-12-26T00:43:04.484070+00:00,AppLaunch,,\Program Files\Mozilla Firefox\browser\VisualElements,,filestat
2023-12-26T00:43:04.484070+00:00,AppLaunch,,\Program Files\Mozilla Firefox\browser\VisualElements\VisualElements_70.png,,filestat
2023-12-26T00:43:04.500101+00:00,AppLaunch,,\Program Files\Mozilla Firefox\browser\VisualElements\VisualElements_70.png,,filestat
2023-12-26T00:43:04.598104+00:00,AppLaunch,,\Program Files\Mozilla Firefox\browser\features\formautofill@mozilla.org.xpi,,filestat
2023-12-26T00:43:04.679774+00:00,AppLaunch,,\Program Files\Mozilla Firefox\browser\features\pictureinpicture@mozilla.org.xpi,,filestat
2023-12-26T00:43:04.711576+00:00,AppLaunch,,\Program Files\Mozilla Firefox\browser\features\screenshots@mozilla.org.xpi,,filestat
2023-12-26T00:43:04.774103+00:00,AppLaunch,,\Program Files\Mozilla Firefox\browser\features\webcompat-reporter@mozilla.org.xpi,,filestat
2023-12-26T00:43:04.821057+00:00,AppLaunch,,\Program Files\Mozilla Firefox\browser\features,,filestat
2023-12-26T00:43:04.821057+00:00,AppLaunch,,\Program Files\Mozilla Firefox\browser\features\webcompat@mozilla.org.xpi,,filestat
2023-12-26T00:43:04.936515+00:00,AppExecution,REGSVR32.EXE,\Windows\Prefetch\REGSVR32.EXE-E1DBB6D8.pf,,prefetch
2023-12-26T00:43:05.391652+00:00,AppLaunch,,\Program Files\Mozilla Firefox\AccessibleMarshal.dll,,filestat
2023-12-26T00:43:05.788923+00:00,AppLaunch,,\Program Files\Mozilla Firefox\uninstall\uninstall.log,,filestat
2023-12-26T00:43:05.882786+00:00,AppLaunch,,\Program Files\Mozilla Firefox\AccessibleMarshal.dll,,filestat
2023-12-26T00:43:05.882786+00:00,AppLaunch,,\Program Files\Mozilla Firefox\application.ini,,filestat
2023-12-26T00:43:05.882786+00:00,AppLaunch,,\Program Files\Mozilla Firefox\browser\crashreporter-override.ini,,filestat
2023-12-26T00:43:05.882786+00:00,AppLaunch,,\Program Files\Mozilla Firefox\browser\features\formautofill@mozilla.org.xpi,,filestat
2023-12-26T00:43:05.898227+00:00,AppLaunch,,\Program Files\Mozilla Firefox\browser,,filestat
2023-12-26T00:43:05.898227+00:00,AppLaunch,,\Program Files\Mozilla Firefox\browser\VisualElements,,filestat
2023-12-26T00:43:05.898227+00:00,AppLaunch,,\Program Files\Mozilla Firefox\browser\VisualElements\PrivateBrowsing_150.png,,filestat
2023-12-26T00:43:05.898227+00:00,AppLaunch,,\Program Files\Mozilla Firefox\browser\VisualElements\PrivateBrowsing_70.png,,filestat
2023-12-26T00:43:05.898227+00:00,AppLaunch,,\Program Files\Mozilla Firefox\browser\VisualElements\VisualElements_150.png,,filestat
2023-12-26T00:43:05.898227+00:00,AppLaunch,,\Program Files\Mozilla Firefox\browser\VisualElements\VisualElements_70.png,,filestat
2023-12-26T00:43:05.898227+00:00,AppLaunch,,\Program Files\Mozilla Firefox\browser\features,,filestat
2023-12-26T00:43:05.898227+00:00,AppLaunch,,\Program Files\Mozilla Firefox\browser\features\pictureinpicture@mozilla.org.xpi,,filestat
2023-12-26T00:43:05.898227+00:00,AppLaunch,,\Program Files\Mozilla Firefox\browser\features\screenshots@mozilla.org.xpi,,filestat
2023-12-26T00:43:05.898227+00:00,AppLaunch,,\Program Files\Mozilla Firefox\browser\features\webcompat-reporter@mozilla.org.xpi,,filestat
2023-12-26T00:43:05.898227+00:00,AppLaunch,,\Program Files\Mozilla Firefox\browser\features\webcompat@mozilla.org.xpi,,filestat
2023-12-26T00:43:05.898227+00:00,AppLaunch,,\Program Files\Mozilla Firefox\browser\omni.ja,,filestat
2023-12-26T00:43:05.898227+00:00,AppLaunch,crashreporter.exe,\Program Files\Mozilla Firefox\crashreporter.exe,,filestat
2023-12-26T00:43:05.898227+00:00,AppLaunch,,\Program Files\Mozilla Firefox\crashreporter.ini,,filestat
2023-12-26T00:43:05.898227+00:00,AppLaunch,,\Program Files\Mozilla Firefox\defaultagent.ini,,filestat
2023-12-26T00:43:05.914017+00:00,AppLaunch,,\Program Files\Mozilla Firefox\defaults,,filestat
2023-12-26T00:43:05.914017+00:00,AppLaunch,,\Program Files\Mozilla Firefox\defaults\pref,,filestat
2023-12-26T00:43:05.914017+00:00,AppLaunch,,\Program Files\Mozilla Firefox\defaults\pref\channel-prefs.js,,filestat
2023-12-26T00:43:05.914017+00:00,AppLaunch,,\Program Files\Mozilla Firefox\dependentlibs.list,,filestat
2023-12-26T00:43:05.914017+00:00,AppLaunch,,\Program Files\Mozilla Firefox\firefox.VisualElementsManifest.xml,,filestat
2023-12-26T00:43:05.914017+00:00,AppLaunch,firefox.exe,\Program Files\Mozilla Firefox\firefox.exe,,filestat
2023-12-26T00:43:05.914017+00:00,AppLaunch,,\Program Files\Mozilla Firefox\fonts,,filestat
2023-12-26T00:43:05.914017+00:00,AppLaunch,,\Program Files\Mozilla Firefox\fonts\TwemojiMozilla.ttf,,filestat
2023-12-26T00:43:05.914017+00:00,AppLaunch,,\Program Files\Mozilla Firefox\gmp-clearkey,,filestat
2023-12-26T00:43:05.914017+00:00,AppLaunch,,\Program Files\Mozilla Firefox\gmp-clearkey\0.1,,filestat
2023-12-26T00:43:05.914017+00:00,AppLaunch,,\Program Files\Mozilla Firefox\gmp-clearkey\0.1\clearkey.dll,,filestat
2023-12-26T00:43:05.914017+00:00,AppLaunch,,\Program Files\Mozilla Firefox\gmp-clearkey\0.1\clearkey.dll.sig,,filestat
2023-12-26T00:43:05.914017+00:00,AppLaunch,,\Program Files\Mozilla Firefox\gmp-clearkey\0.1\manifest.json,,filestat
2023-12-26T00:43:05.914017+00:00,AppLaunch,,\Program Files\Mozilla Firefox\locale.ini,,filestat
2023-12-26T00:43:05.914017+00:00,AppLaunch,maintenanceservice.exe,\Program Files\Mozilla Firefox\maintenanceservice.exe,,filestat
2023-12-26T00:43:05.914017+00:00,AppLaunch,minidump-analyzer.exe,\Program Files\Mozilla Firefox\minidump-analyzer.exe,,filestat
2023-12-26T00:43:05.929739+00:00,AppLaunch,,\Program Files\Mozilla Firefox\mozwer.dll,,filestat
2023-12-26T00:43:05.929739+00:00,AppLaunch,,\Program Files\Mozilla Firefox\notificationserver.dll,,filestat
2023-12-26T00:43:05.929739+00:00,AppLaunch,,\Program Files\Mozilla Firefox\omni.ja,,filestat
2023-12-26T00:43:05.929739+00:00,AppLaunch,,\Program Files\Mozilla Firefox\platform.ini,,filestat
2023-12-26T00:43:05.929739+00:00,AppLaunch,plugin-container.exe,\Program Files\Mozilla Firefox\plugin-container.exe,,filestat
2023-12-26T00:43:05.929739+00:00,AppLaunch,plugin-container.exe,\Program Files\Mozilla Firefox\plugin-container.exe,,filestat
2023-12-26T00:43:05.929739+00:00,AppLaunch,,\Program Files\Mozilla Firefox\precomplete,,filestat
2023-12-26T00:43:05.929739+00:00,AppLaunch,,\Program Files\Mozilla Firefox\private_browsing.VisualElementsManifest.xml,,filestat
2023-12-26T00:43:05.946234+00:00,AppLaunch,,\Program Files\Mozilla Firefox\qipcap64.dll,,filestat
2023-12-26T00:43:05.946234+00:00,AppLaunch,,\Program Files\Mozilla Firefox\removed-files,,filestat
2023-12-26T00:43:05.946234+00:00,AppLaunch,,\Program Files\Mozilla Firefox\update-settings.ini,,filestat
2023-12-26T00:43:05.946234+00:00,AppLaunch,updater.exe,\Program Files\Mozilla Firefox\updater.exe,,filestat
2023-12-26T00:43:05.946234+00:00,AppLaunch,,\Program Files\Mozilla Firefox\updater.ini,,filestat
2023-12-26T00:43:05.946234+00:00,AppLaunch,,\Program Files\Mozilla Firefox\vcruntime140.dll,,filestat
2023-12-26T00:43:05.946234+00:00,AppLaunch,,\Program Files\Mozilla Firefox\xul.dll.sig,,filestat
2023-12-26T00:43:06.269373+00:00,AppLaunch,,\Program Files\Mozilla Firefox\gmp-clearkey,,filestat
2023-12-26T00:43:06.284853+00:00,AppLaunch,,\Program Files\Mozilla Firefox\browser,,filestat
2023-12-26T00:43:06.284853+00:00,AppLaunch,,\Program Files\Mozilla Firefox\defaults,,filestat
2023-12-26T00:43:06.284853+00:00,AppLaunch,,\Program Files\Mozilla Firefox\gmp-clearkey\0.1,,filestat
2023-12-26T00:43:06.316415+00:00,AppLaunch,,\Program Files\Mozilla Firefox\browser\VisualElements,,filestat
2023-12-26T00:43:07.336506+00:00,AppLaunch,maintenanceservice_installer.exe,\Program Files\Mozilla Firefox\maintenanceservice_installer.exe,,filestat
2023-12-26T00:43:07.367348+00:00,AppExecution,,\Windows\Prefetch\MAINTENANCESERVICE_INSTALLER.-9B1CBD54.pf,,prefetch
2023-12-26T00:43:07.988644+00:00,AppExecution,MAINTENANCESERVICE.EXE,\Windows\Prefetch\MAINTENANCESERVICE.EXE-3122AC73.pf,,prefetch
2023-12-26T00:43:08.800010+00:00,AppInstall,,\Windows\appcompat\Programs\Amcache.hve,,winreg/amcache
2023-12-26T00:43:08.895284+00:00,AppLaunch,maintenanceservice_installer.exe,\Program Files\Mozilla Firefox\maintenanceservice_installer.exe,,filestat
2023-12-26T00:43:08.895284+00:00,AppInstall,maintenanceservice_installer.exe Name: [REG_SZ] maintenanceservice_installer.exe OriginalFileName: [REG_SZ] maintenanceservice_installer.exe,\Windows\appcompat\Programs\Amcache.hve,,winreg/amcache
